id,on_street,cross_street,routes,routes_total,boardings,alightings,month_beginning,daytype,location
9384,87TH STREET,2600 WEST RR CROSSING,87,1,10.5,1.2,10/1/12,Weekday,"(41.73527632, -87.68763450)"
6436,VINCENNES,81ST STREET,"24,79",2,9.7,1.2,10/1/12,Weekday,"(41.74698500, -87.63509500)"
9958,115TH STREET,CENTRAL PARK,52A,1,6.9,1.2,10/1/12,Weekday,"(41.68401707, -87.71034994)"
14707,CHURCH,FLORENCE,205,1,6.5,1.2,10/1/12,Weekday,"(42.04830361, -87.69510981)"
14756,OAK,CHURCH,93,1,6.5,1.2,10/1/12,Weekday,"(42.04843892, -87.68663260)"
12133,103RD STREET,CALIFORNIA,103,1,5.4,1.2,10/1/12,Weekday,"(41.70622321, -87.69162431)"
15503,WESTERN,105TH STREET,49A,1,5,1.2,10/1/12,Weekday,"(41.70293545, -87.68138446)"
11728,RIDGELAND,ERIE,86,1,4.8,1.2,10/1/12,Weekday,"(41.89169800, -87.78470200)"
16109,MONTROSE,CENTRAL,78,1,4.1,1.2,10/1/12,Weekday,"(41.96041677, -87.76687451)"
8584,EAST RIVER RD,ARGYLE,69,1,3.8,1.2,10/1/12,Weekday,"(41.96999826, -87.84633903)"
10465,SKOKIE BLVD,FARGO,54A,1,3.6,1.2,10/1/12,Weekday,"(42.01619858, -87.74789096)"
10427,CICERO,ARTHUR,54A,1,2.1,1.2,10/1/12,Weekday,"(41.99901000, -87.74810400)"
7761,PERSHING,CANAL,39,1,1.6,1.2,10/1/12,Weekday,"(41.82363585, -87.63741435)"
10475,CICERO,ROSEMONT,54A,1,1.6,1.2,10/1/12,Weekday,"(41.99568900, -87.74840800)"
3666,HALSTED,9030 SOUTH RR CROSSING,8A,1,1.5,1.2,10/1/12,Weekday,"(41.72966800, -87.64332000)"
8510,WESTERN,102ND STREET,49A,1,1.3,1.2,10/1/12,Weekday,"(41.70803500, -87.68155700)"
14678,DEMPSTER,RIDGE,206,1,1.3,1.2,10/1/12,Weekday,"(42.04119787, -87.68842898)"
4337,WESTCHESTER,PELHAM/DRURY,17,1,0.9,1.2,10/1/12,Weekday,"(41.86248609, -87.87761599)"
17261,103RD STREET,SEELEY (east leg),103,1,0.8,1.2,10/1/12,Weekday,"(41.70659383, -87.67199049)"
8512,WESTERN,100TH STREET,49A,1,0.7,1.2,10/1/12,Weekday,"(41.71169300, -87.68166700)"
7292,AVENUE O,11919 S. driveway,30,1,0.4,1.2,10/1/12,Weekday,"(41.67893881, -87.54018287)"
8448,WESTERN,101ST STREET,49A,1,0.4,1.2,10/1/12,Weekday,"(41.71011078, -87.68186062)"
10487,CICERO,AINSLIE,54A,1,0.3,1.2,10/1/12,Weekday,"(41.96992700, -87.74787300)"
6843,16TH STREET,46TH COURT,18,1,0.1,1.2,10/1/12,Weekday,"(41.85871177, -87.74057823)"
8442,WESTERN,92ND STREET,"48,49A",2,0.1,1.2,10/1/12,Weekday,"(41.72627660, -87.68241633)"
16003,LAKE STREET,RIDGELAND,N20,1,0.1,1.2,10/1/12,Weekday,"(41.88843866, -87.78448115)"
4339,WESTCHESTER,CHAUCER,17,1,0,1.2,10/1/12,Weekday,"(41.85799422, -87.87732317)"
10908,74TH STREET,DAMEN,75,1,186,1.1,10/1/12,Weekday,"(41.75927254, -87.67320142)"
12914,PULASKI,78TH STREET,53A,1,61.1,1.1,10/1/12,Weekday,"(41.75129787, -87.72182259)"
9065,PULASKI,30TH STREET,53,1,53.8,1.1,10/1/12,Weekday,"(41.83863500, -87.72431900)"
6302,26TH STREET,500' WEST OF RR CROSSING,60,1,46,1.1,10/1/12,Weekday,"(41.84383670, -87.73997052)"
8616,ASHLAND,BALMORAL,50,1,35.6,1.1,10/1/12,Weekday,"(41.97991834, -87.66984583)"
2268,STATE,94TH STREET,29,1,34.2,1.1,10/1/12,Weekday,"(41.72346061, -87.62371795)"
16190,WASHTENAW,OGDEN,157,1,33.1,1.1,10/1/12,Weekday,"(41.86200252, -87.69322237)"
12114,YATES,97TH STREET,100,1,23.5,1.1,10/1/12,Weekday,"(41.71887348, -87.56460266)"
11837,HARLEM,PRATT,90N,1,19.4,1.1,10/1/12,Weekday,"(42.00452628, -87.80686015)"
7811,HARLEM,59TH STREET,62H,1,17.9,1.1,10/1/12,Weekday,"(41.78475322, -87.80105912)"
12118,95TH STREET,PAXTON,100,1,15.6,1.1,10/1/12,Weekday,"(41.72258919, -87.57034203)"
6999,COMMERCIAL,98TH STREET,71,1,14.6,1.1,10/1/12,Weekday,"(41.71720768, -87.55089150)"
17383,HARLEM,60TH STREET,62H,1,11.9,1.1,10/1/12,Weekday,"(41.78293697, -87.80101431)"
8596,DELPHIA,CATALPA,69,1,11.4,1.1,10/1/12,Weekday,"(41.97942000, -87.84147400)"
8484,127TH STREET,WESTERN,49A,1,7.9,1.1,10/1/12,Weekday,"(41.66278500, -87.67988200)"
12389,111TH STREET,ST. LOUIS,112,1,7.6,1.1,10/1/12,Weekday,"(41.69139100, -87.70826000)"
8040,ROOT,WALLACE,43,1,7.5,1.1,10/1/12,Weekday,"(41.81891200, -87.64102200)"
9960,115TH STREET,HOMAN,52A,1,7.5,1.1,10/1/12,Weekday,"(41.68412464, -87.70552666)"
7812,HARLEM,58TH STREET,62H,1,7.4,1.1,10/1/12,Weekday,"(41.78643100, -87.80117800)"
9861,HIGGINS,MONTCLARE,88,1,7.1,1.1,10/1/12,Weekday,"(41.98054558, -87.80474488)"
11442,PETERSON,LAWNDALE,84,1,6.8,1.1,10/1/12,Weekday,"(41.99016340, -87.72124223)"
7389,SOUTH CHICAGO,RIDGELAND,30,1,5.9,1.1,10/1/12,Weekday,"(41.74868036, -87.58145857)"
2933,115TH STREET,WATKINS/WOOD,111,1,4.6,1.1,10/1/12,Weekday,"(41.68467814, -87.66605773)"
9784,DEVON,MILWAUKEE,56A,1,4,1.1,10/1/12,Weekday,"(41.99728047, -87.78805997)"
12394,111TH STREET,SACRAMENTO,112,1,3.7,1.1,10/1/12,Weekday,"(41.69151353, -87.69613919)"
4262,CALIFORNIA,3154 SOUTH,94,1,3,1.1,10/1/12,Weekday,"(41.83614346, -87.69509944)"
14416,GRANT,MCDANIEL,205,1,3,1.1,10/1/12,Weekday,"(42.05899126, -87.70821599)"
5290,JEFFERY,88TH STREET,15,1,2.9,1.1,10/1/12,Weekday,"(41.73531200, -87.57562200)"
12117,95TH STREET,2300 E. SHOPPING CNTR DWY,100,1,2.9,1.1,10/1/12,Weekday,"(41.72262374, -87.56787086)"
8035,MORGAN,100' north of EXCHANGE,43,1,2.5,1.1,10/1/12,Weekday,"(41.81890100, -87.65070800)"
1708,WESTERN,PETERSON,49B,1,2.3,1.1,10/1/12,Weekday,"(41.99064684, -87.68982173)"
4766,FOSTER,3700 WEST (LAWNDALE),92,1,2.2,1.1,10/1/12,Weekday,"(41.97551700, -87.72124200)"
8432,WESTERN,82ND PLACE,49A,1,2,1.1,10/1/12,Weekday,"(41.74473315, -87.68285662)"
12198,103RD STREET,FAIRFIELD,103,1,1.7,1.1,10/1/12,Weekday,"(41.70641867, -87.69016076)"
7394,SOUTH CHICAGO,BLACKSTONE,30,1,1.6,1.1,10/1/12,Weekday,"(41.75382026, -87.58861032)"
17569,MICHIGAN,26TH STREET,3,1,1.5,1.1,10/1/12,Weekday,"(41.84649097, -87.62338376)"
7650,35TH STREET,1349 WEST,35,1,0.8,1.1,10/1/12,Weekday,"(41.83062434, -87.66065952)"
6559,VINCENNES,GILBERT COURT,"8A,24",2,0.4,1.1,10/1/12,Weekday,"(41.73881244, -87.64106870)"
9088,PULASKI,CONGRESS,53,1,0.4,1.1,10/1/12,Weekday,"(41.87426256, -87.72534616)"
10131,71ST/PUL.SHPNG,K-MART STORE,67,1,0.4,1.1,10/1/12,Weekday,"(41.76471468, -87.72488147)"
12373,111TH STREET,MT.GREENWOOD CEMETY. ent.,112,1,0.4,1.1,10/1/12,Weekday,"(41.69173170, -87.69288262)"
14343,ASBURY,HARVARD TER,206,1,0.4,1.1,10/1/12,Weekday,"(42.02243203, -87.68996736)"
12272,106TH STREET,MUSKEGON,100,1,0.1,1.1,10/1/12,Weekday,"(41.70284488, -87.55466400)"
10444,SKOKIE BLVD,CRAIN,54A,1,0,1.1,10/1/12,Weekday,"(42.03859830, -87.74696320)"
14097,PAULINA,HOWARD TERMINAL,97,1,708.3,1,10/1/12,Weekday,"(42.01874262, -87.67290599)"
846,NORTH AVENUE,FOREST,72,1,50.3,1,10/1/12,Weekday,"(41.90883939, -87.80129052)"
17021,63RD STREET,KEDZIE,63,1,29.8,1,10/1/12,Weekday,"(41.77890220, -87.70295845)"
12470,ADDISON,ORANGE,152,1,28.4,1,10/1/12,Weekday,"(41.94505300, -87.82426100)"
11727,RIDGELAND,ONTARIO,86,1,24.6,1,10/1/12,Weekday,"(41.89027022, -87.78458956)"
8483,GREGORY,WALNUT,49A,1,23.5,1,10/1/12,Weekday,"(41.66004228, -87.67830714)"
10965,DIVERSEY,NORDICA,76,1,22.4,1,10/1/12,Weekday,"(41.93073700, -87.80293100)"
9945,NORTHWEST HWY,BRYN MAWR,68,1,15.7,1,10/1/12,Weekday,"(41.98297464, -87.78261163)"
12469,ADDISON,FOREST PRESERVE AVENUE,152,1,14.7,1,10/1/12,Weekday,"(41.94501650, -87.82561470)"
17669,83RD STREET,HOLLAND,24,1,12.9,1,10/1/12,Weekday,"(41.74360292, -87.63251207)"
12062,LUNT,GREENVIEW,96,1,11,1,10/1/12,Weekday,"(42.00918216, -87.66807171)"
14686,CENTRAL STREET,PROSPECT,"201,206",2,10.8,1,10/1/12,Weekday,"(42.06453000, -87.72576000)"
12386,111TH STREET,HAMLIN,112,1,9.6,1,10/1/12,Weekday,"(41.69127700, -87.71546000)"
3315,63RD STREET,LEAMINGTON,63W,1,8.2,1,10/1/12,Weekday,"(41.77819176, -87.75086666)"
9977,KEDZIE,100TH STREET (south leg),52A,1,7.8,1,10/1/12,Weekday,"(41.71152800, -87.70140100)"
8486,WESTERN,COLLINS,49A,1,7.6,1,10/1/12,Weekday,"(41.66659200, -87.68027000)"
4351,BELLWOOD,VAN BUREN,17,1,6.2,1,10/1/12,Weekday,"(41.87239819, -87.87787790)"
9920,NORTHWEST HWY,EUCLID,68,1,6.2,1,10/1/12,Weekday,"(42.01030894, -87.82806966)"
10996,DIVERSEY,TRIPP,76,1,5.7,1,10/1/12,Weekday,"(41.93162656, -87.73301780)"
5099,WALLACE,38TH STREET,44,1,5.6,1,10/1/12,Weekday,"(41.82522595, -87.64102145)"
7757,PERSHING,FEDERAL (west leg),39,1,5.3,1,10/1/12,Weekday,"(41.82376238, -87.62887434)"
4583,55TH STREET,LINDER,"55A,55N",2,5.2,1,10/1/12,Weekday,"(41.79271300, -87.75996600)"
9539,NAGLE,NEWBURG,86,1,5.2,1,10/1/12,Weekday,"(41.98894948, -87.78769866)"
8578,LAWRENCE,KNIGHT,69,1,4.9,1,10/1/12,Weekday,"(41.96656947, -87.84392564)"
4611,CICERO,61ST STREET,"54B,63,63W,165",4,4.1,1,10/1/12,Weekday,"(41.78223443, -87.74258776)"
8580,LAWRENCE,EAST RIVER RD,69,1,3.7,1,10/1/12,Weekday,"(41.96660773, -87.84631690)"
9965,KEDZIE,112TH STREET,52A,1,3.2,1,10/1/12,Weekday,"(41.68965000, -87.70065600)"
12106,95TH STREET,BENNETT,100,1,2.4,1,10/1/12,Weekday,"(41.72249588, -87.57785200)"
4309,MADISON,FRANKLIN,17,1,1.5,1,10/1/12,Weekday,"(41.87942838, -87.81744988)"
9545,NAGLE,BERWYN,86,1,1.1,1,10/1/12,Weekday,"(41.97735638, -87.78792049)"
14880,BROADWAY,W. SHERIDAN (3900 N),36,1,0.7,1,10/1/12,Weekday,"(41.95250368, -87.64973812)"
6521,WELLS,52ND STREET,24,1,0.6,1,10/1/12,Weekday,"(41.80018500, -87.63201200)"
8033,40TH STREET,1100 WEST,43,1,0.5,1,10/1/12,Weekday,"(41.82096481, -87.65312476)"
6469,WENTWORTH,4949 SOUTH,"15,24,51",3,0.4,1,10/1/12,Weekday,"(41.80521000, -87.63075300)"
2301,STATE,6200 SOUTH,29,1,0.3,1,10/1/12,Weekday,"(41.78228300, -87.62527300)"
10061,115TH STREET,ST. LOUIS,52A,1,0.2,1,10/1/12,Weekday,"(41.68421149, -87.70775602)"
7295,AVENUE O,VETERAN'S DRIVE (12400 S),30,1,0.1,1,10/1/12,Weekday,"(41.66789337, -87.53909481)"
8531,WESTERN,81ST STREET,49A,1,0.1,1,10/1/12,Weekday,"(41.74634500, -87.68263800)"
6615,WELLS,HARRISON,36,1,0,1,10/1/12,Weekday,"(41.87459600, -87.63370500)"
8453,WESTERN,106TH STREET,49A,1,0,1,10/1/12,Weekday,"(41.70108200, -87.68152700)"
10429,CICERO,NORTH SHORE,54A,1,0,1,10/1/12,Weekday,"(42.00272300, -87.74807300)"
11851,HARLEM,IBSEN,90N,1,0,1,10/1/12,Weekday,"(42.00625489, -87.80660994)"
14271,RIDGE,LAKE,201,1,0,1,10/1/12,Weekday,"(42.04429571, -87.68863382)"
14180,WESTERN,119TH STREET,119,1,93,0.9,10/1/12,Weekday,"(41.67754909, -87.67990266)"
4646,63RD STREET,76TH AVENUE,"62H,63W",2,60.6,0.9,10/1/12,Weekday,"(41.77697496, -87.81075090)"
4648,63RD STREET,74TH AVENUE,"62H,63W",2,45,0.9,10/1/12,Weekday,"(41.77706151, -87.80583606)"
14213,INDIANA,CERMAK,129,1,29,0.9,10/1/12,Weekday,"(41.85381559, -87.62207341)"
5977,HALSTED,125TH STREET,"8A,108",2,27.3,0.9,10/1/12,Weekday,"(41.66678284, -87.64141387)"
17708,43RD STREET,LAKE PARK,43,1,24.8,0.9,10/1/12,Weekday,"(41.81697313, -87.59910809)"
12675,MAPLE,CHURCH,93,1,23.8,0.9,10/1/12,Weekday,"(42.04865955, -87.68468821)"
4029,ARMITAGE,LAMON (west leg),73,1,22.6,0.9,10/1/12,Weekday,"(41.91682700, -87.74954600)"
4652,63RD STREET,SAYRE,63W,1,19.4,0.9,10/1/12,Weekday,"(41.77734954, -87.79612937)"
8494,WESTERN,118TH STREET,49A,1,19.3,0.9,10/1/12,Weekday,"(41.67881500, -87.68063500)"
9929,NORTHWEST HWY,OGALLAH (east leg),68,1,18,0.9,10/1/12,Weekday,"(42.00089100, -87.81338000)"
4623,FRANKLIN,RANDOLPH,11,1,15.7,0.9,10/1/12,Weekday,"(41.88432700, -87.63527800)"
4649,63RD STREET,73RD AVENUE,"62H,63W",2,15.7,0.9,10/1/12,Weekday,"(41.77713808, -87.80338469)"
17709,43RD STREET,BERKELEY,43,1,14.7,0.9,10/1/12,Weekday,"(41.81695808, -87.60049861)"
5042,RACINE,86TH STREET,44,1,14.2,0.9,10/1/12,Weekday,"(41.73763944, -87.65331128)"
15196,55TH STREET,LARAMIE,"55A,55N",2,12.9,0.9,10/1/12,Weekday,"(41.79282341, -87.75213895)"
9547,NAGLE,FOSTER,86,1,12.6,0.9,10/1/12,Weekday,"(41.97577132, -87.78795029)"
4356,MADISON,CERNAN DR.,17,1,10.6,0.9,10/1/12,Weekday,"(41.87818741, -87.86854351)"
11838,HARLEM,NORTH SHORE,90N,1,9.6,0.9,10/1/12,Weekday,"(42.00266208, -87.80683499)"
5598,IRVING PARK,OZANAM,80,1,8,0.9,10/1/12,Weekday,"(41.95234492, -87.82211529)"
16023,NORTH BRANCH,HALSTED,132,1,5.3,0.9,10/1/12,Weekday,"(41.89900344, -87.64804456)"
12895,PULASKI,106TH STREET,53A,1,5.2,0.9,10/1/12,Weekday,"(41.70024896, -87.72059136)"
8041,ROOT,NORMAL,43,1,4.4,0.9,10/1/12,Weekday,"(41.81894500, -87.63856300)"
8496,WESTERN,116TH STREET,49A,1,2.8,0.9,10/1/12,Weekday,"(41.68281000, -87.68077000)"
7366,EWING,94TH STREET,"26,30",2,2.6,0.9,10/1/12,Weekday,"(41.72483546, -87.53796991)"
14740,GOLF ROAD,KENNETH,205,1,1.6,0.9,10/1/12,Weekday,"(42.05521952, -87.73839272)"
8034,40TH STREET,MORGAN,43,1,0.3,0.9,10/1/12,Weekday,"(41.82102068, -87.65083700)"
12875,PULASKI,8900 SOUTH,53A,1,0.3,0.9,10/1/12,Weekday,"(41.73009847, -87.72178838)"
14712,GOLF ROAD,KEDVALE,205,1,0.3,0.9,10/1/12,Weekday,"(42.05533657, -87.73094090)"
7297,AVENUE O,130TH STREET,30,1,0.2,0.9,10/1/12,Weekday,"(41.65944310, -87.54000570)"
12143,103RD STREET,SEELEY,103,1,0.2,0.9,10/1/12,Weekday,"(41.70647866, -87.67311708)"
6618,HARRISON,CANAL,36,1,0.1,0.9,10/1/12,Weekday,"(41.87447529, -87.63933273)"
2705,79TH STREET,CENTRAL,79,1,0,0.9,10/1/12,Weekday,"(41.74888000, -87.76056700)"
12659,SHERMAN,GROVE,N201,1,0,0.9,10/1/12,Weekday,"(42.04529703, -87.68175390)"
153,HARRISON,CENTRAL,7,1,174.2,0.8,10/1/12,Weekday,"(41.87268300, -87.76479999)"
14215,INDIANA,CULLERTON,129,1,62.4,0.8,10/1/12,Weekday,"(41.85541435, -87.62211841)"
3206,64TH STREET,BLACKSTONE,63,1,38,0.8,10/1/12,Weekday,"(41.77881500, -87.58875200)"
12112,YATES,99TH STREET,100,1,21.8,0.8,10/1/12,Weekday,"(41.71525596, -87.56455163)"
12260,106TH STREET,AVENUE D,100,1,16.8,0.8,10/1/12,Weekday,"(41.70277166, -87.52829283)"
5000,LAKE SHORE,betw. CHESTNUT & PEARSON,157,1,12.5,0.8,10/1/12,Weekday,"(41.89807500, -87.61797500)"
5003,MIES VAN DER ROHE,CHICAGO,157,1,11.3,0.8,10/1/12,Weekday,"(41.89691700, -87.62187700)"
10911,74TH STREET,PAULINA,75,1,10.7,0.8,10/1/12,Weekday,"(41.75934400, -87.66610500)"
9949,NORTHWEST HWY,MARMORA,68,1,8.7,0.8,10/1/12,Weekday,"(41.97919490, -87.77577827)"
9849,DEVON,OVERHILL,88,1,8.6,0.8,10/1/12,Weekday,"(41.99685400, -87.81909100)"
12113,YATES,9800 SOUTH,100,1,8.6,0.8,10/1/12,Weekday,"(41.71702525, -87.56457713)"
9373,87TH STREET,HAMLIN,87,1,8.3,0.8,10/1/12,Weekday,"(41.73483985, -87.71603449)"
9538,NAGLE,PETERSON,86,1,6.7,0.8,10/1/12,Weekday,"(41.99034842, -87.78767081)"
7813,HARLEM,57TH STREET,62H,1,6.4,0.8,10/1/12,Weekday,"(41.78825200, -87.80123100)"
12259,106TH STREET,AVENUE B,100,1,6.4,0.8,10/1/12,Weekday,"(41.70276714, -87.52642469)"
11301,FOREST PRES DR,NEW ENGLAND,78,1,6.2,0.8,10/1/12,Weekday,"(41.95716011, -87.80019960)"
12131,103RD STREET,SACRAMENTO,103,1,4.3,0.8,10/1/12,Weekday,"(41.70615889, -87.69683363)"
2902,111TH STREET,ST. LAWRENCE,111,1,4.1,0.8,10/1/12,Weekday,"(41.69286408, -87.60839516)"
11717,RIDGELAND,IOWA,86,1,3.8,0.8,10/1/12,Weekday,"(41.89648615, -87.78505064)"
14227,WASHINGTON,STATE,N22,1,3.7,0.8,10/1/12,Weekday,"(41.88313206, -87.62874756)"
5004,ONTARIO,FAIRBANKS,"2,157",2,3.1,0.8,10/1/12,Weekday,"(41.89344500, -87.62057800)"
7004,COMMERCIAL,94TH/ANTHONY,71,1,3.1,0.8,10/1/12,Weekday,"(41.72425349, -87.55103018)"
9968,KEDZIE,109TH STREET,52A,1,3,0.8,10/1/12,Weekday,"(41.69512900, -87.70087200)"
4177,CALIFORNIA,33RD STREET (ship canal),94,1,2.8,0.8,10/1/12,Weekday,"(41.83368050, -87.69488752)"
9548,NAGLE,CARMEN,86,1,2.8,0.8,10/1/12,Weekday,"(41.97391400, -87.78797200)"
12893,PULASKI,109TH STREET (south leg),53A,1,2.8,0.8,10/1/12,Weekday,"(41.69480566, -87.72030656)"
10480,CICERO,FOREST GLEN,54A,1,2.6,0.8,10/1/12,Weekday,"(41.98569200, -87.74837500)"
14701,GOLF ROAD,SPRINGFIELD,205,1,1.6,0.8,10/1/12,Weekday,"(42.05517523, -87.72522635)"
2822,COTTAGE GROVE,9600 SOUTH,111,1,1.1,0.8,10/1/12,Weekday,"(41.72020511, -87.60372002)"
8459,WESTERN,112TH STREET,49A,1,0.4,0.8,10/1/12,Weekday,"(41.68988014, -87.68122330)"
4373,MADISON,JACKSON BOULEVARD,17,1,0.3,0.8,10/1/12,Weekday,"(41.87933454, -87.81662819)"
9584,AUSTIN,DICKENS,91,1,0.3,0.8,10/1/12,Weekday,"(41.91771800, -87.77558600)"
11527,CENTRAL,HUTCHINSON,85,1,0.3,0.8,10/1/12,Weekday,"(41.95780300, -87.76721900)"
12196,103RD STREET,2600 WEST RR CROSSING,103,1,0.2,0.8,10/1/12,Weekday,"(41.70645968, -87.68637530)"
12374,111TH STREET,SACRAMENTO,112,1,0.1,0.8,10/1/12,Weekday,"(41.69169700, -87.69600100)"
4338,WESTCHESTER,DICKENS,17,1,0,0.8,10/1/12,Weekday,"(41.85980659, -87.87742425)"
14351,OAKTON,FLORENCE,206,1,0,0.8,10/1/12,Weekday,"(42.02668154, -87.69451976)"
15099,FOSTER,PURPLE LINE,N201,1,0,0.8,10/1/12,Weekday,"(42.05398468, -87.68346338)"
14103,JEFFERSON PARK,BLUE LINE STATION/SOUTH B,91,1,712.5,0.7,10/1/12,Weekday,"(41.96981175, -87.76177348)"
8039,ROOT,HALSTED,43,1,70.6,0.7,10/1/12,Weekday,"(41.81874892, -87.64559308)"
4907,WILSON,ASHLAND,"145,148",2,58.1,0.7,10/1/12,Weekday,"(41.96517300, -87.66910700)"
4651,63RD STREET,NOTTINGHAM,63W,1,26.1,0.7,10/1/12,Weekday,"(41.77724630, -87.79857285)"
6986,TORRENCE,108TH STREET,71,1,23,0.7,10/1/12,Weekday,"(41.69911480, -87.55942880)"
9364,87TH STREET,KILPATRICK,87,1,20,0.7,10/1/12,Weekday,"(41.73444477, -87.73853871)"
14702,GOLF ROAD,HAMLIN,205,1,16.4,0.7,10/1/12,Weekday,"(42.05521183, -87.72279171)"
4659,NARRAGANSETT,62ND STREET,55N,1,15.9,0.7,10/1/12,Weekday,"(41.77941100, -87.78125600)"
4355,MADISON,EASTERN,17,1,14.4,0.7,10/1/12,Weekday,"(41.87805939, -87.87351079)"
12125,103RD STREET,CENTRAL PARK,103,1,14.2,0.7,10/1/12,Weekday,"(41.70595789, -87.71117097)"
6437,VINCENNES,80TH STREET,"24,79",2,11.5,0.7,10/1/12,Weekday,"(41.74878300, -87.63460800)"
12833,PULASKI,33RD STREET,53A,1,9.7,0.7,10/1/12,Weekday,"(41.83333800, -87.72433600)"
14749,KEDZIE,BIRCHWOOD,11,1,9.6,0.7,10/1/12,Weekday,"(42.01734084, -87.70881348)"
3,JACKSON,MENARD,126,1,8.3,0.7,10/1/12,Weekday,"(41.87695725, -87.76975039)"
14252,GOLF ROAD,CENTRAL PARK,205,1,5.2,0.7,10/1/12,Weekday,"(42.05519292, -87.71787462)"
8543,FOSTER,OSCEOLA,64,1,4.1,0.7,10/1/12,Weekday,"(41.97444039, -87.81313462)"
10486,CICERO,ARGYLE,54A,1,3.8,0.7,10/1/12,Weekday,"(41.97175400, -87.74794900)"
17027,WESTERN,109TH STREET,49A,1,3.5,0.7,10/1/12,Weekday,"(41.69555831, -87.68115287)"
8518,WESTERN,94TH STREET,"48,49A",2,3.1,0.7,10/1/12,Weekday,"(41.72267018, -87.68202421)"
8519,WESTERN,93RD STREET,"48,49A",2,3.1,0.7,10/1/12,Weekday,"(41.72439437, -87.68205934)"
10468,CICERO,ESTES,54A,1,2.5,0.7,10/1/12,Weekday,"(42.00996934, -87.74802790)"
12147,103RD STREET,1700 WEST,103,1,2.4,0.7,10/1/12,Weekday,"(41.70660903, -87.66434122)"
11676,LEHIGH,ALGONQUIN,85A,1,1.3,0.7,10/1/12,Weekday,"(41.99893700, -87.76664500)"
2976,COTTAGE GROVE,9600 SOUTH,111,1,1.2,0.7,10/1/12,Weekday,"(41.72019400, -87.60351594)"
11684,CENTRAL,LEONARD,85A,1,1.2,0.7,10/1/12,Weekday,"(41.98727300, -87.76832900)"
11729,RIDGELAND,SUPERIOR,86,1,0.8,0.7,10/1/12,Weekday,"(41.89309800, -87.78470100)"
10579,55TH STREET,PAYNE DRIVE,55,1,0.5,0.7,10/1/12,Weekday,"(41.79504912, -87.60725116)"
11670,LEHIGH,WILDWOOD,85A,1,0.4,0.7,10/1/12,Weekday,"(42.00773500, -87.77119300)"
14677,DEMPSTER,ASBURY,206,1,0.2,0.7,10/1/12,Weekday,"(42.04119673, -87.69032790)"
15825,130TH STREET,EXCHANGE,108,1,0.2,0.7,10/1/12,Weekday,"(41.65911443, -87.55207036)"
4312,MADISON,GALE,17,1,0.1,0.7,10/1/12,Weekday,"(41.87932757, -87.82407112)"
9700,NAGLE,BERWYN,"86,91",2,0.1,0.7,10/1/12,Weekday,"(41.97739122, -87.78776172)"
8022,EXCHANGE,PEORIA,43,1,0,0.7,10/1/12,Weekday,"(41.81874100, -87.64828500)"
15522,CTA DRIVEWAY,PULASKI,N66,1,0,0.7,10/1/12,Weekday,"(41.89262599, -87.72847305)"
12385,111TH STREET,SPRINGFIELD,112,1,53.7,0.6,10/1/12,Weekday,"(41.69124400, -87.71789500)"
5864,HALSTED,79TH STREET,"8,169",2,34.6,0.6,10/1/12,Weekday,"(41.75075420, -87.64414590)"
5002,PEARSON,MIES VAN DER ROHE,157,1,26.5,0.6,10/1/12,Weekday,"(41.89764700, -87.62171100)"
12122,103RD STREET,SPRINGFIELD,103,1,26.2,0.6,10/1/12,Weekday,"(41.70584578, -87.71856286)"
6356,HARBOR DRIVE,RANDOLPH,60,1,18.2,0.6,10/1/12,Weekday,"(41.88470300, -87.61582500)"
2962,COTTAGE GROVE,11000 SOUTH,111,1,15,0.6,10/1/12,Weekday,"(41.69464200, -87.60931700)"
7785,PERSHING,SPAULDING,39,1,11.7,0.6,10/1/12,Weekday,"(41.82250388, -87.70688281)"
13023,DORCHESTER,60TH STREET,59,1,11.7,0.6,10/1/12,Weekday,"(41.78594900, -87.59154800)"
17624,25TH AVENUE,MADISON,17,1,11.6,0.6,10/1/12,Weekday,"(41.87844222, -87.86334848)"
14727,SIMPSON,DARROW,206,1,11.1,0.6,10/1/12,Weekday,"(42.05568000, -87.69713000)"
8131,47TH STREET,KOLMAR,47,1,8.3,0.6,10/1/12,Weekday,"(41.80763781, -87.73710810)"
7787,36TH STREET,SACRAMENTO,35,1,7.2,0.6,10/1/12,Weekday,"(41.82810700, -87.69975900)"
11671,LEHIGH,JEAN,85A,1,7.1,0.6,10/1/12,Weekday,"(42.00670800, -87.77066000)"
12109,95TH STREET,GREENWOOD,100,1,6,0.6,10/1/12,Weekday,"(41.72225783, -87.59718514)"
6678,OGDEN,ROCKWELL,157,1,5,0.6,10/1/12,Weekday,"(41.86281119, -87.69099305)"
14251,GOLF ROAD,CRAWFORD,205,1,4.2,0.6,10/1/12,Weekday,"(42.05516421, -87.72762960)"
12388,111TH STREET,CENTRAL PARK,112,1,3.7,0.6,10/1/12,Weekday,"(41.69135300, -87.71068100)"
7334,AVENUE O,130TH STREET,30,1,3.5,0.6,10/1/12,Weekday,"(41.65903357, -87.53980873)"
4033,ARMITAGE,4600 WEST,73,1,2.8,0.6,10/1/12,Weekday,"(41.91692728, -87.74179864)"
4341,BALMORAL,CHAUCER,17,1,2.6,0.6,10/1/12,Weekday,"(41.85778153, -87.87883815)"
4350,BELLWOOD,HARRISON,17,1,2.5,0.6,10/1/12,Weekday,"(41.87090633, -87.87779398)"
